白金歯科,,"[['10:00〜13:00', '14:30〜18:30'], ['10:00〜13:00', '14:30〜18:30'], ['10:00〜13:00', '14:30〜18:30'], [], ['10:00〜13:00', '14:30〜18:30'], ['10:00〜13:00', '14:30〜18:30'], []]"
小川歯科医院,,"[[], [], [], [], [], [], []]"
赤坂・ツーシー・デンタル,,"[['10:00〜13:00', '14:15〜19:00'], ['10:00〜13:00', '14:15〜19:00'], ['10:00〜13:00', '14:15〜19:00'], ['10:00〜13:00', '14:15〜19:00'], ['10:00〜13:00', '14:15〜19:00'], [], []]"
虎の門水野歯科医院,,"[['9:00〜12:30', '14:00〜18:30'], ['9:00〜12:30', '14:00〜18:30'], ['9:00〜12:30', '14:00〜18:30'], ['9:00〜12:30', '14:00〜18:30'], ['9:00〜12:30', '14:00〜18:30'], [], []]"
はやと歯科医院,,"[[], [], [], [], [], [], []]"
のぶもり歯科,,"[['9:30〜13:30', '15:00〜20:00'], ['9:30〜13:30', '15:00〜20:00'], ['9:30〜13:30', '15:00〜20:00'], ['9:30〜13:30', '15:00〜18:00'], ['9:30〜13:30', '15:00〜20:00'], ['9:30〜13:30', '15:00〜18:00'], []]"
山田歯科医院,,"[[], [], [], [], [], [], []]"
日野浦歯科医院,,"[['9:00〜12:00', '14:00〜17:00'], ['9:00〜12:00', '14:00〜17:00'], [], ['9:00〜12:00', '14:00〜17:00'], ['9:00〜12:00', '14:00〜17:00'], ['9:00〜14:00'], []]"
山崎歯科,,"[['9:30〜13:30', '15:00〜20:00'], ['9:30〜13:30', '15:00〜20:00'], ['9:30〜13:30', '15:00〜20:00'], [], ['9:30〜13:30', '15:00〜20:00'], ['9:30〜13:30', '15:00〜17:00'], []]"
あらい歯科,,"[['10:00〜13:00', '14:30〜19:00'], ['10:00〜13:00', '14:30〜19:00'], ['10:00〜13:00', '14:30〜19:00'], ['10:00〜13:00', '14:30〜19:00'], ['10:00〜13:00', '14:30〜19:00'], ['10:00〜13:00'], []]"
日本橋歯科医院,,"[['8:30〜18:00'], ['8:30〜18:00'], ['8:30〜18:00'], ['8:30〜18:00'], ['8:30〜18:00'], [], []]"
秋本歯科医院,,"[['9:00〜13:00', '14:00〜20:30'], ['9:00〜13:00', '14:00〜20:30'], ['9:00〜13:00', '14:00〜20:30'], ['9:00〜13:00', '14:00〜20:30'], ['9:00〜13:00', '14:00〜20:30'], ['9:00〜13:00', '14:00〜17:00'], []]"
小原歯科医院,,"[['9:00〜12:30', '14:30〜19:00'], ['9:00〜12:30', '14:30〜19:00'], ['9:00〜12:30', '14:30〜19:00'], ['9:00〜12:30', '14:30〜19:00'], ['9:00〜12:30', '14:30〜19:00'], ['9:00〜12:30'], []]"
松田歯科医院,,"[['10:00〜13:00', '15:00〜20:00'], ['10:00〜13:00', '15:00〜20:00'], [], ['10:00〜13:00', '15:00〜20:00'], ['10:00〜13:00', '15:00〜20:00'], ['10:00〜13:00', '15:00〜20:00'], []]"
ふみデンタルオフィス,,"[['9:30〜12:30', '14:00〜19:00'], ['9:30〜12:30', '14:00〜19:00'], ['9:30〜12:30', '14:00〜19:00'], ['9:30〜12:30', '14:00〜19:00'], [], ['9:30〜12:30', '14:00〜17:00'], []]"
カントー・デンタルクリニック,,"[['10:00〜13:00', '15:00〜20:00'], ['10:00〜13:00', '15:00〜20:00'], [], ['10:00〜13:00', '15:00〜20:00'], ['10:00〜13:00', '15:00〜20:00'], ['10:00〜13:00', '15:00〜17:00'], []]"
上野歯科,,"[['10:00〜13:00', '14:00〜19:00'], ['10:00〜13:00', '14:00〜19:00'], ['10:00〜13:00', '14:00〜19:00'], [], ['10:00〜13:00', '14:00〜19:00'], ['9:30〜13:00', '14:00〜17:00'], []]"
飯島歯科医院,,"[[], [], [], [], [], [], []]"
たうえ歯科医院,,"[[], [], [], [], [], [], []]"
市川歯科医院,,"[['9:00〜12:00', '15:00〜17:00'], ['9:00〜12:00', '15:00〜17:00'], ['9:00〜12:00', '15:00〜17:00'], [], ['9:00〜12:00', '15:00〜17:00'], [], []]"
市川歯科医院,,"[['9:00〜13:00', '14:30〜18:30'], ['9:00〜13:00', '14:30〜18:30'], ['9:00〜13:00', '14:30〜18:30'], ['9:00〜13:00', '14:30〜18:30'], ['9:00〜13:00', '14:30〜18:30'], ['9:30〜13:00'], []]"
たち歯科医院,,"[['9:30〜13:00', '15:00〜19:00'], ['9:30〜13:00', '15:00〜20:30'], [], ['9:30〜13:00', '15:00〜20:30'], ['9:30〜13:00', '15:00〜20:30'], ['9:30〜13:00', '15:00〜17:30'], []]"
千葉歯科クリニック,,"[['9:30〜13:00', '14:30〜18:30'], ['9:30〜13:00', '14:30〜19:30'], ['9:30〜13:00', '14:30〜18:30'], [], ['9:30〜13:00', '14:30〜19:30'], ['9:30〜13:00'], []]"
上田歯科医院,,"[['9:15〜13:30', '14:30〜19:00'], ['9:15〜13:30', '14:30〜19:00'], ['9:15〜13:30', '14:30〜19:00'], [], ['9:15〜13:30', '14:30〜19:00'], ['9:15〜13:30', '14:30〜19:00'], []]"
さいとう歯科医院,,"[['9:30〜13:00', '14:30〜19:00'], ['9:30〜13:00', '14:30〜19:00'], ['9:30〜13:00', '14:30〜20:00'], ['9:30〜13:00', '14:30〜19:00'], ['9:30〜13:00', '14:30〜20:00'], ['9:30〜13:00'], []]"
外神田歯科,,"[['9:30〜13:00', '14:30〜19:00'], ['9:30〜13:00', '14:30〜19:00'], ['9:30〜13:00', '14:30〜19:00'], ['9:30〜13:00', '14:30〜19:00'], ['9:30〜13:00', '14:30〜19:00'], ['9:30〜13:00'], []]"
歯科室　ｔｈｅ　ｂｒｕｓｈ,,"[['11:00〜21:00'], ['11:00〜21:00'], ['11:00〜21:00'], [], ['11:00〜21:00'], ['14:00〜19:00'], []]"
番町デンタルクリニック,,"[[], ['08:30～12:30', '14:00～17:30'], ['08:30～12:30', '14:00～17:30'], ['08:30～12:30', '14:00～17:30'], ['08:30～12:30', '14:00～17:30'], ['14:00～17:30', '09:00～12:30'], []]"
西葛西みやした歯科クリニック,,"[['10:00～18:00'], ['10:00～18:00'], [], ['10:00～18:00'], ['10:00～18:00'], ['10:00～17:00'], []]"
西日暮里歯科クリニック,,"[['10:00～13:00', '15:00～20:00'], ['10:00～13:00', '15:00～20:00'], ['10:00～13:00', '15:00～20:00'], ['10:00～13:00', '15:00～20:00'], ['10:00～13:00', '15:00～20:00'], ['10:00～13:00', '14:00～17:00'], ['10:00～13:00', '14:00～17:00']]"
中目黒駅前歯科,,"[['9:30〜19:00'], ['9:30〜19:00'], ['9:30〜19:00'], ['9:30〜19:00'], ['9:30〜19:00'], ['9:30〜14:00'], ['9:30〜14:00']]"
DenTrust河辺,,"[['09:00～12:30', '14:30～18:00'], ['09:00～12:30', '14:30～18:00'], ['09:00～12:30', '14:30～18:00'], [], ['09:00～12:30', '14:30～18:00'], ['09:00～12:30', '14:30～18:00'], []]"
井上歯科クリニック,,"[['9:30〜13:00', '14:30〜19:00'], ['9:30〜13:00', '14:30〜19:00'], ['9:30〜13:00'], [], ['9:30〜13:00', '14:30〜19:00'], ['9:30〜13:00', '14:30〜18:00'], []]"
梅田歯科医院,,"[['8:30〜11:30', '15:00〜18:00'], ['8:30〜11:30', '15:00〜18:00'], ['8:30〜11:30'], ['8:30〜11:30', '15:00〜18:00'], ['8:30〜11:30', '15:00〜18:00'], ['8:30〜11:30'], []]"
こばやし歯科クリニック,,"[['9:30〜13:30', '15:00〜19:30'], ['9:30〜13:30', '15:00〜19:30'], [], ['9:30〜13:30', '15:00〜19:30'], ['9:30〜13:30', '15:00〜19:30'], ['9:00〜14:00'], ['9:00〜14:00']]"
黒瀬デンタルクリニック,,"[['9:30〜13:00', '14:30〜19:00'], ['9:30〜13:00', '14:30〜19:00'], ['9:30〜13:00', '14:30〜19:00'], [], ['9:30〜13:00', '14:30〜19:00'], ['9:30〜13:00', '14:30〜17:00'], []]"
こじま歯科医院,,"[['10:00〜13:30', '15:00〜20:00'], [], ['10:00〜13:30', '15:00〜20:00'], ['10:00〜13:30', '15:00〜20:00'], ['10:00〜13:30', '15:00〜17:00'], ['10:00〜13:30', '15:00〜17:00'], ['10:00〜13:30', '15:00〜17:00']]"
はたやま歯科医院,,"[['10:00〜13:00', '15:00〜21:00'], ['10:00〜13:00', '15:00〜21:00'], ['10:00〜13:00', '15:00〜21:00'], ['10:00〜13:00', '15:00〜21:00'], ['10:00〜13:00', '15:00〜21:00'], ['10:00〜13:00', '15:00〜18:00'], []]"
高取歯科医院,,"[['9:30〜12:00', '14:00〜19:00'], ['9:30〜12:00', '14:00〜19:00'], ['9:30〜12:00', '14:00〜19:00'], [], ['9:30〜12:00', '14:00〜19:00'], ['9:30〜12:00', '14:00〜18:00'], []]"
塚本歯科医院,,"[['9:30〜11:30', '14:00〜18:30'], ['9:30〜11:30', '14:00〜18:30'], ['9:30〜11:30', '14:00〜18:30'], ['9:30〜11:30', '14:00〜18:30'], ['9:30〜11:30', '14:00〜18:30'], ['9:30〜11:30'], []]"
三田歯科医院,,"[['9:00〜12:00', '15:00〜19:00'], ['9:00〜12:00', '15:00〜19:00'], ['9:00〜12:00', '15:00〜19:00'], [], ['9:00〜12:00', '15:00〜19:00'], ['9:00〜13:00'], []]"
高橋歯科医院,,"[['9:00〜13:00', '15:00〜19:00'], ['9:00〜13:00', '15:00〜19:00'], ['9:00〜13:00'], ['9:00〜13:00', '15:00〜19:00'], ['9:00〜13:00', '15:00〜19:00'], ['9:00〜13:00'], []]"
鎗田歯科医院,,"[['10:00〜13:00', '15:00〜20:00'], ['10:00〜13:00', '15:00〜20:00'], ['10:00〜13:00', '15:00〜20:00'], ['10:00〜13:00'], ['10:00〜13:00', '15:00〜20:00'], ['10:00〜13:00', '15:00〜17:00'], []]"
おくむら歯科クリニック,,"[['10:00〜13:00', '15:00〜19:00'], [], ['10:00〜13:00', '15:00〜19:00'], ['10:00〜13:00', '15:00〜19:00'], ['10:00〜13:00', '15:00〜19:00'], ['10:00〜13:00', '15:00〜17:00'], ['10:00〜13:00']]"
なかじま歯科医院,,"[['9:00〜12:30', '14:30〜20:00'], ['9:00〜12:30', '14:30〜20:00'], ['9:00〜12:30', '14:30〜20:00'], ['9:00〜12:30'], ['9:00〜12:30', '14:30〜20:00'], ['9:00〜12:30', '14:30〜17:00'], []]"
第一歯科,,"[['10:00〜13:00', '14:00〜18:30'], [], [], ['10:00〜13:00', '14:00〜18:30'], ['10:00〜13:00', '14:00〜18:30'], ['10:00〜13:00', '14:00〜18:30'], ['10:00〜13:00', '14:00〜18:30']]"
嶋田歯科医院,,"[['9:30〜12:00', '15:00〜20:00'], ['9:30〜12:00', '15:00〜20:00'], [], ['9:30〜12:00', '15:00〜20:00'], ['9:30〜12:00', '15:00〜20:00'], ['9:30〜12:00', '15:00〜16:45'], []]"
西田歯科医院,,"[['9:00〜12:30', '14:00〜19:00'], ['9:00〜12:30', '14:00〜19:00'], ['9:00〜12:30', '14:00〜19:00'], [], ['9:00〜12:30', '14:00〜19:00'], ['9:00〜12:30', '14:00〜16:30'], []]"
岩田歯科医院,,"[['9:30〜13:00', '14:30〜19:00'], ['9:30〜13:00', '14:30〜19:00'], ['9:30〜13:00', '14:30〜19:00'], [], ['9:30〜13:00', '14:30〜19:00'], ['9:30〜13:00', '14:30〜17:30'], []]"
槙原歯科,,"[['10:00〜14:00', '15:00〜19:00'], ['10:00〜14:00', '15:00〜19:00'], [], ['10:00〜14:00', '15:00〜19:00'], ['10:00〜14:00', '15:00〜19:00'], ['10:00〜14:00', '15:00〜19:00'], ['10:00〜14:00', '15:00〜19:00']]"
キャナルコートデンタルクリニック　東雲キャナルコート内クリニック,,"[['9:00〜13:30', '15:00〜20:00'], ['9:00〜13:30', '15:00〜20:00'], ['9:00〜13:30', '15:00〜20:00'], ['9:00〜13:30', '15:00〜20:00'], ['9:00〜13:30', '15:00〜20:00'], ['9:00〜13:30', '15:00〜20:00'], ['9:00〜13:30', '15:00〜20:00']]"
ひかり歯科医院　　　,,"[['10:00〜13:00', '14:00〜19:30'], ['10:00〜13:00', '14:00〜19:30'], ['10:00〜13:00', '14:00〜19:30'], [], ['10:00〜13:00', '14:00〜19:30'], ['10:00〜13:00', '14:00〜15:30'], []]"
阿部歯科医院,,"[['9:00〜13:00', '14:00〜18:00'], ['9:00〜13:00', '14:00〜18:00'], ['9:00〜13:00', '14:00〜18:00'], [], ['9:00〜13:00', '14:00〜18:00'], ['9:00〜13:00', '14:00〜17:00'], []]"
町田北口歯科,,"[['10:00〜13:30', '15:00〜19:00'], ['10:00〜13:30', '15:00〜19:00'], ['10:00〜13:30', '15:00〜19:00'], [], ['10:00〜13:30', '15:00〜19:00'], ['10:00〜13:30', '15:00〜18:00'], []]"
ホワイト歯科,,"[['10:00〜12:30', '14:00〜20:00'], ['10:00〜12:30', '14:00〜20:00'], ['10:00〜12:30', '14:00〜20:00'], [], ['10:00〜12:30', '14:00〜20:00'], ['10:00〜13:00'], []]"
日野市休日歯科応急診療所,,"[[], [], [], [], [], [], ['9:00〜16:00']]"
千寿歯科・矯正歯科,,"[['9:30〜19:00'], ['9:30〜19:00'], ['9:30〜19:00'], ['9:30〜19:00'], ['9:30〜19:00'], ['9:30〜19:00'], ['9:30〜19:00']]"
武蔵野デンタルクリニック,,"[['9:30〜12:30', '14:30〜18:30'], ['9:30〜12:30', '14:30〜18:30'], ['9:30〜12:30'], [], ['9:30〜12:30', '14:30〜18:30'], ['9:30〜12:30', '14:30〜18:30'], []]"
佐々木歯科第一医院,,"[['9:00〜13:00', '15:00〜18:30'], ['9:00〜13:00', '15:00〜18:30'], [], ['9:00〜13:00', '15:00〜18:30'], ['9:00〜13:00', '15:00〜18:30'], ['9:00〜12:00'], []]"
田中歯科医院,,"[['9:00〜13:00', '14:30〜20:00'], [], ['9:00〜13:00', '14:30〜20:00'], ['9:00〜13:00'], ['9:00〜13:00', '14:30〜20:00'], ['9:00〜13:00', '14:30〜17:00'], []]"
山崎歯科医院,,"[[], [], [], [], [], [], []]"
下北沢歯科診療所,,"[['10:00〜12:00', '14:30〜18:00'], ['10:00〜12:00', '14:30〜18:00'], ['10:00〜12:00', '14:30〜18:00'], [], ['10:00〜12:00', '14:30〜18:00'], ['10:00〜12:00', '14:30〜18:00'], []]"
望田歯科医院,,"[['9:30〜13:30', '16:00〜20:00'], ['9:30〜13:30', '16:00〜20:00'], ['9:30〜13:30', '16:00〜20:00'], ['9:30〜13:30', '16:00〜20:00'], ['9:30〜13:30', '16:00〜20:00'], ['9:00〜13:30'], []]"
市古歯科医院,,"[['9:30〜13:00', '15:00〜19:00'], ['9:30〜13:00', '15:00〜19:00'], ['9:30〜13:00', '15:00〜19:00'], ['9:30〜13:00', '15:00〜19:00'], ['9:30〜13:00', '15:00〜19:00'], ['9:30〜13:00', '15:00〜19:00'], []]"
よつや通り歯科クリニック,,"[['9:30〜13:00', '14:30〜19:00'], ['9:30〜13:00', '14:30〜19:00'], ['9:30〜13:00', '14:30〜19:00'], ['9:30〜13:00', '14:30〜19:00'], ['9:30〜13:00', '14:30〜19:00'], ['9:30〜13:00', '14:30〜16:30'], []]"
久保田歯科医院,,"[['9:30〜13:00', '14:30〜18:00'], ['9:30〜13:00', '14:30〜18:00'], ['9:30〜13:00', '14:30〜18:00'], ['9:30〜13:00', '14:30〜18:00'], ['9:30〜13:00', '14:30〜18:00'], [], []]"
リサ歯科医院,,"[['10:00〜14:00', '15:00〜19:00'], ['10:00〜14:00', '15:00〜19:00'], [], ['10:00〜14:00', '15:00〜19:00'], ['10:00〜14:00', '15:00〜19:00'], ['10:00〜14:00', '15:00〜17:00'], []]"
南町田駅前歯科,,"[['9:30〜12:20', '14:00〜18:30'], ['9:30〜12:20', '14:00〜18:30'], ['9:30〜12:20', '14:00〜18:30'], [], ['9:30〜12:20', '14:00〜18:30'], ['9:00〜12:20', '14:00〜17:00'], []]"
龍歯科医院,,"[['10:00〜13:00', '14:30〜18:00'], ['10:00〜13:00', '14:30〜18:00'], ['10:00〜13:00', '14:30〜18:00'], ['10:00〜13:00'], ['10:00〜13:00', '14:30〜18:00'], ['10:00〜13:00'], []]"
石橋歯科医院,,"[[], [], [], [], [], [], []]"
白野歯科医院,,"[['9:30〜12:30', '14:00〜19:00'], ['9:30〜12:30', '14:00〜19:00'], ['9:30〜12:30', '14:00〜19:00'], [], ['9:30〜12:30', '14:00〜19:00'], ['9:30〜12:30', '14:00〜17:00'], []]"
とりいデンタルクリニック,,"[['9:30〜13:00', '14:30〜19:00'], ['9:30〜13:00', '14:30〜19:00'], ['9:30〜13:00', '14:30〜19:00'], ['9:30〜13:00', '14:30〜19:00'], ['9:30〜13:00', '14:30〜19:00'], ['9:30〜13:00'], []]"
大塚デンタルクリニック,,"[[], ['10:00〜13:00', '14:30〜19:00'], ['10:00〜13:00', '14:30〜19:00'], ['10:00〜13:00', '14:30〜19:00'], ['10:00〜13:00', '14:30〜19:00'], ['10:00〜13:00', '14:30〜19:00'], []]"
おもての歯科医院,,"[[], ['9:30〜12:00', '14:00〜18:00'], ['9:30〜12:00', '14:00〜18:00'], ['9:30〜12:00', '14:00〜18:00'], ['9:30〜12:00', '14:00〜18:00'], ['9:30〜12:00', '14:00〜18:00'], []]"
有吉歯科,,"[['10:00〜13:00', '14:00〜18:00'], ['10:00〜13:00', '14:00〜18:00'], ['10:00〜13:00', '14:00〜18:00'], ['10:00〜13:00', '14:00〜18:00'], ['10:00〜13:00', '14:00〜18:00'], ['10:00〜13:00'], []]"
島田歯科医院,,"[['10:00〜13:00', '14:30〜15:30'], ['10:00〜13:00', '14:30〜19:30'], ['10:00〜13:00', '14:30〜19:30'], ['10:00〜13:00', '14:30〜15:30'], ['10:00〜13:00', '14:30〜19:30'], [], []]"
片山歯科医院,,"[['9:00〜18:00'], ['9:00〜18:00'], ['9:00〜18:00'], ['9:00〜18:00'], ['9:00〜18:00'], [], []]"
佐々木歯科クリニック,,"[['10:00〜13:00', '14:00〜19:00'], ['10:00〜13:00', '14:00〜19:00'], ['10:00〜13:00', '14:00〜19:00'], ['10:00〜13:00', '14:00〜19:00'], ['10:00〜13:00', '14:00〜19:00'], [], []]"
平山歯科,,"[['14:30〜19:30'], ['14:30〜19:30'], ['14:30〜19:30'], [], ['14:30〜19:30'], ['14:00〜17:00'], []]"
加藤デンタルクリニック,,"[['9:30〜13:00', '15:00〜19:00'], ['9:30〜13:00', '15:00〜19:00'], ['9:30〜13:00', '15:00〜19:00'], [], ['9:30〜13:00', '15:00〜19:00'], ['9:30〜13:00'], []]"
小野内歯科,,"[['9:00〜12:00', '14:00〜18:00'], ['9:00〜12:00', '14:00〜18:00'], [], ['9:00〜12:00', '14:00〜20:00'], ['9:00〜12:00', '14:00〜18:00'], ['9:00〜12:00'], []]"
黒田歯科医院,,"[['8:30〜12:00', '13:30〜17:00'], ['8:30〜12:00', '13:30〜17:00'], ['8:30〜12:00', '13:30〜17:00'], [], ['8:30〜12:00', '13:30〜17:00'], ['8:30〜12:00', '13:30〜17:00'], []]"
ピース歯科,,"[['10:00～13:00', '15:30～19:30'], ['10:00～13:00', '15:30～19:30'], ['10:00～13:00', '15:30～18:00'], [], ['10:00～13:00', '15:30～19:30'], ['10:00～13:00', '14:30～16:00'], []]"
すみれ歯科 新宿御苑前クリニック,,"[['10:00〜13:00', '14:00〜18:00'], ['10:00〜13:00', '14:00〜18:00'], ['10:00〜13:00', '14:00〜18:00'], ['10:00〜13:00', '14:00〜17:00'], [], ['10:00〜13:00', '14:00〜17:00'], ['10:00〜13:00', '14:00〜17:00']]"
目黒オアシス歯科クリニック,,"[['9:00〜12:30', '14:00〜19:00'], ['9:00〜12:30', '14:00〜19:00'], ['9:00〜12:30', '14:00〜19:00'], ['9:00〜12:30', '14:00〜19:00'], ['9:00〜12:30', '14:00〜19:00'], ['9:00〜12:30', '14:00〜19:00'], []]"
あべ歯科医院 つつじヶ丘本院,,"[['09:00～18:30'], ['09:00～18:30'], ['09:00～18:30'], ['09:00～18:30'], ['09:00～18:30'], ['09:00～18:30'], []]"
やなぎさわ歯科イオン板橋ＳＣクリニック,,"[['10:00～13:30', '15:00～19:00'], ['10:00～13:30', '15:00～19:00'], ['10:00～13:30', '15:00～19:00'], ['10:00～13:30', '15:00～19:00'], ['10:00～13:30', '15:00～19:00'], ['10:00～13:30', '15:00～19:00'], ['10:00～13:30', '15:00～19:00']]"
アサイ歯科医院　,,"[['09:00～13:00', '14:00～17:30'], ['09:00～13:00', '14:00～17:30'], ['09:00～13:00', '14:00～17:30'], [], ['09:00～13:00', '14:00～17:30'], ['09:00～14:00'], []]"
マリデンタルオフィス,,"[['10:00〜13:00', '14:30〜17:00'], ['10:00〜13:00', '14:30〜19:00'], ['10:00〜13:00', '14:30〜19:00'], [], ['10:00〜13:00', '14:30〜19:00'], ['10:00〜13:00', '14:30〜17:00'], []]"
八王子旭町デンタルクリニック,,"[['9:00〜13:30', '15:00〜20:00'], ['9:00〜13:30', '15:00〜20:00'], ['9:00〜13:30', '15:00〜20:00'], [], ['9:00〜13:30', '15:00〜20:00'], ['9:00〜13:30', '15:00〜20:00'], ['9:00〜13:30']]"
DENT@MUSE,,"[[], ['09:30～13:00', '14:30～19:30'], ['09:30～13:00', '14:30～19:30'], ['09:30～13:00', '14:30～19:30'], ['09:30～13:00', '14:30～19:30'], ['09:30～13:00', '14:30～18:30'], ['09:30～13:00']]"
北烏山歯科,,"[['9:30〜13:30', '15:00〜19:00'], ['9:30〜13:30', '15:00〜19:00'], ['9:30〜13:30', '15:00〜19:00'], [], ['9:30〜13:30', '15:00〜19:00'], ['9:30〜13:30', '15:00〜19:00'], []]"
東大前ひろた歯科クリニック,,"[['9:30〜13:00', '14:00〜18:30'], [], ['9:30〜13:00', '14:00〜18:30'], ['9:30〜13:00', '14:00〜18:30'], ['9:30〜13:00', '14:00〜18:30'], ['9:30〜13:00', '14:00〜16:00'], ['9:30〜14:00']]"
下高井戸歯科室,,"[['10:00〜13:00', '14:30〜22:00'], ['10:00〜13:00', '14:30〜22:00'], ['10:00〜13:00', '14:30〜22:00'], ['10:00〜13:00', '14:30〜22:00'], ['10:00〜13:00', '14:30〜22:00'], ['10:00〜13:00', '14:30〜17:00'], ['10:00〜13:00', '14:30〜17:00']]"
大森みんなの歯科クリニック,,"[['9:30〜13:00', '14:30〜19:00'], ['9:30〜13:00', '14:30〜19:00'], [], ['9:30〜13:00', '14:30〜19:00'], [], ['9:30〜13:00', '14:30〜18:00'], ['9:30〜13:00', '14:30〜18:00']]"
ジュンデンタルオフィス高円寺,,"[['9:30〜13:00', '14:30〜19:00'], ['9:30〜13:00', '14:30〜19:00'], ['9:30〜13:00', '14:30〜19:00'], [], ['9:30〜13:00', '14:30〜19:00'], ['9:30〜13:00', '14:30〜19:00'], []]"
上用賀歯科,,"[['09:30～12:00', '13:30～19:00'], ['09:30～12:00', '13:30～19:00'], ['09:30～12:00', '13:30～19:00'], [], ['09:30～12:00', '13:30～19:00'], ['09:30～12:00', '13:30～19:00'], ['09:30～12:00', '13:30～19:00']]"
不動前さくら歯科クリニック,,"[['10:00〜13:00', '14:30〜19:30'], ['10:00〜13:00', '14:30〜19:30'], ['10:00〜13:00', '14:30〜19:30'], [], ['10:00〜13:00', '14:30〜19:30'], ['9:00〜13:00', '14:30〜18:30'], []]"
湘南歯科クリニック池袋院,,"[['10:00〜19:00'], ['10:00〜19:00'], ['10:00〜19:00'], [], ['10:00〜19:00'], ['10:00〜19:00'], ['10:00〜19:00']]"
高地歯科医院,,"[['9:30〜13:00', '14:30〜19:30'], ['9:30〜13:00', '14:30〜19:30'], ['9:30〜13:00', '14:30〜19:30'], ['9:30〜13:00', '14:30〜19:30'], ['9:30〜13:00', '14:30〜19:30'], ['9:30〜13:00'], []]"
東陽町歯科医院,,"[['10:00〜13:00', '14:00〜20:00'], ['10:00〜13:00', '14:00〜20:00'], ['10:00〜13:00', '14:00〜17:30'], ['10:00〜13:00', '14:00〜20:00'], ['10:00〜13:00', '14:00〜20:00'], ['14:00〜17:30', '8:00〜13:00'], ['8:00〜13:00']]"
しまもと歯科クリニック　,,"[['9:00〜13:00', '14:30〜18:00'], ['9:00〜13:00', '14:30〜18:00'], ['9:00〜13:00', '14:30〜18:00'], [], ['9:00〜13:00', '14:30〜18:00'], ['9:00〜13:00', '14:30〜18:00'], []]"
矢嶋歯科クリニック,,"[['9:30〜13:00', '14:30〜19:00'], ['9:30〜13:00', '14:30〜19:00'], ['9:30〜13:00', '14:30〜19:00'], [], ['9:30〜13:00', '14:30〜19:00'], ['9:30〜13:00', '14:30〜19:00'], []]"
東あずま歯科,,"[['10:00〜12:30', '14:00〜20:00'], ['10:00〜12:30', '14:00〜20:00'], [], ['10:00〜12:30', '14:00〜20:00'], ['10:00〜12:30', '14:00〜20:00'], ['10:00〜12:30', '14:00〜19:00'], []]"
ナカゾエ歯科,,"[['9:30〜13:00', '15:00〜19:00'], ['9:30〜13:00', '15:00〜19:00'], ['9:30〜13:00', '15:00〜19:00'], ['9:30〜13:00', '15:00〜19:00'], ['9:30〜13:00', '15:00〜19:00'], ['9:30〜13:00', '15:00〜19:00'], []]"
みなと歯科,,"[['9:30〜13:00', '14:30〜19:00'], ['9:30〜13:00', '14:30〜19:00'], ['9:30〜13:00', '14:30〜19:00'], ['9:30〜13:00'], ['9:30〜13:00', '14:30〜19:00'], ['9:30〜13:00'], []]"
千葉歯科医院,,"[['10:00〜13:00', '15:00〜19:30'], ['10:00〜13:00', '15:00〜18:00'], ['10:00〜13:00', '15:00〜19:30'], [], ['10:00〜13:00', '15:00〜19:30'], ['10:00〜13:00', '15:00〜19:00'], []]"
みやた歯科,,"[['9:00〜12:30', '15:30〜19:00'], ['9:00〜12:30', '15:30〜19:00'], [], ['9:00〜12:30', '15:30〜19:00'], ['9:00〜12:30'], ['9:00〜12:30', '15:30〜19:00'], []]"
くしやま歯科医院,,"[['9:30〜12:00', '14:30〜19:30'], ['9:30〜12:00', '14:30〜19:30'], ['9:30〜12:00', '14:30〜19:30'], [], ['9:30〜12:00', '14:30〜19:30'], ['9:30〜12:00', '14:30〜18:00'], []]"
福田歯科医院,,"[['9:00〜13:00', '14:00〜18:00'], ['9:00〜13:00', '14:00〜18:00'], [], ['9:00〜13:00', '14:00〜18:00'], ['9:00〜13:00', '14:00〜18:00'], ['9:00〜13:00', '14:00〜18:00'], []]"
西東京口腔研クリニック,,"[['9:00〜13:00', '14:30〜18:30'], ['9:00〜13:00', '14:30〜18:30'], ['9:00〜13:00', '14:30〜18:30'], ['9:00〜13:00', '14:30〜18:30'], ['9:00〜13:00', '14:30〜18:30'], ['9:00〜13:00', '14:30〜16:30'], []]"
池袋デンタルクリニック,,"[['10:00～14:00', '15:00～19:00'], ['10:00～14:00', '15:00～19:00'], [], ['10:00～14:00', '15:00～19:00'], ['10:00～14:00', '15:00～19:00'], ['10:00～14:00', '15:00～19:00'], ['10:00～14:00', '15:00～19:00']]"
サンデンタルクリニック 八王子みなみ野,,"[['10:00〜13:00', '14:30〜19:00'], ['10:00〜13:00', '14:30〜19:00'], ['10:00〜13:00', '14:30〜19:00'], [], ['10:00〜13:00', '14:30〜19:00'], ['9:00〜13:00', '14:30〜18:00'], []]"
高村歯科医院,,"[['9:00〜12:00', '14:00〜18:00'], ['9:00〜12:00', '14:00〜18:00'], ['9:00〜12:00', '14:00〜18:00'], [], ['9:00〜12:00', '14:00〜18:00'], ['9:00〜12:00'], []]"
八丈町歯科診療所,,"[['9:00〜12:00', '14:00〜19:00'], ['9:00〜12:00', '14:00〜19:00'], [], ['14:00〜19:00'], ['9:00〜12:00', '14:00〜19:00'], ['9:00〜12:00'], []]"
